date,conso,cac40close,gdpcap,unemployment_rate,population,pop_0_20,pop_20_59,pop_60_75,pop_75,temp
2015-01-17,65131.895833333336,4379.620117,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,3.7896595248644775
2015-01-18,65142.3125,4379.620117,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,3.0505233373239653
2015-01-19,74249.75,4394.930176,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,2.9907576105599976
2015-01-20,76903.0,4446.02002,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,1.5278362521257491
2015-01-21,77689.27083333333,4484.819824,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,1.6349220645222269
2015-01-22,77796.8125,4552.799805,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,0.8840379412712902
2015-01-23,78853.5625,4640.689941,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,0.5415022762357835
2015-01-24,72874.875,4640.689941,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,2.904397905328864
2015-01-25,69113.91666666667,4640.689941,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,4.010903130021108
2015-01-26,74798.39583333333,4675.129883,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,6.692941907529046
2015-01-27,74048.02083333333,4624.209961,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,5.690065458327271
2015-01-28,74339.02083333333,4610.939941,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,6.462659119209754
2015-01-29,74241.72916666667,4631.430176,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,5.154475532350601
2015-01-30,74861.85416666667,4604.25,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,3.1114979311720905
2015-01-31,69301.9375,4604.25,40840.848298000004,10.0,64301.0,15651778.0,32680632.0,15968411.0,5967792.0,3.313910043182082
2015-02-01,68206.20833333333,4604.25,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,3.5452301150982426
2015-02-02,76383.58333333333,4627.669922,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,2.5665750692495397
2015-02-03,79124.70833333333,4677.899902,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,1.3127806878163777
2015-02-04,80972.9375,4696.299805,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,2.0352339988707357
2015-02-05,82094.35416666667,4703.299805,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,1.1047950227361036
2015-02-06,84597.08333333333,4691.029785,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,0.21510737038777167
2015-02-07,76453.29166666667,4691.029785,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,1.7350582547690951
2015-02-08,70617.1875,4691.029785,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,4.730457251689819
2015-02-09,76463.91666666667,4651.080078,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,3.1287254786133607
2015-02-10,76322.5625,4695.649902,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,4.056860952766864
2015-02-11,74638.97916666667,4679.379883,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,4.427067607090723
2015-02-12,74179.95833333333,4726.200195,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,3.4422584843394475
2015-02-13,71936.0625,4759.359863000001,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,6.8894971149355735
2015-02-14,64239.020833333336,4759.359863000001,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,7.217887445785156
2015-02-15,61507.875,4759.359863000001,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,7.059987109206807
2015-02-16,70702.29166666667,4751.950195,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,5.502295361939867
2015-02-17,71375.27083333333,4753.990234000001,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,5.833760344139545
2015-02-18,71985.83333333333,4799.029785,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,3.5365815190163516
2015-02-19,72050.75,4833.279785,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,4.53689851716497
2015-02-20,71024.27083333333,4830.899902,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,6.930424350384534
2015-02-21,65321.1875,4830.899902,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,4.21897979785153
2015-02-22,64056.125,4830.899902,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,4.391633669934024
2015-02-23,69896.75,4862.299805,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,6.803866453922232
2015-02-24,71479.875,4886.439941,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,5.442256803871891
2015-02-25,69886.02083333333,4882.220215,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,6.490250106077983
2015-02-26,68355.9375,4910.620117,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,8.447410095696975
2015-02-27,68427.60416666667,4951.47998,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,6.2749519417577675
2015-02-28,64138.645833333336,4951.47998,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,5.719426785910785
2015-03-01,58070.645833333336,4951.47998,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,10.05910217331947
2015-03-02,63743.458333333336,4917.319824,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,8.607471699015845
2015-03-03,65149.354166666664,4869.25,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,6.81101336211246
2015-03-04,67063.47916666667,4917.350098,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,4.378501409401581
2015-03-05,68122.39583333333,4963.509765999999,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,5.33172362012198
2015-03-06,66775.45833333333,4964.350098,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,6.833727410705309
2015-03-07,59523.104166666664,4964.350098,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,7.871240015404523
2015-03-08,54776.583333333336,4964.350098,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,9.055123531454734
2015-03-09,60441.895833333336,4937.200195,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,10.556265336180784
2015-03-10,62110.395833333336,4881.950195,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,10.437338523781019
2015-03-11,60857.770833333336,4997.75,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,10.070150703261465
2015-03-12,60973.958333333336,4987.330078,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,9.17601462619325
2015-03-13,62111.875,5010.459961,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,8.221972850173955
2015-03-14,58794.083333333336,5010.459961,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,6.943070230470814
2015-03-15,57726.4375,5010.459961,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,6.5545727118492945
2015-03-16,63831.270833333336,5061.160156,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,8.513124310828264
2015-03-17,62332.645833333336,5028.930176,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,11.317502717305691
2015-03-18,60105.5625,5033.419922,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,11.529357797601161
2015-03-19,61772.958333333336,5037.180176,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,7.828112961529401
2015-03-20,62261.458333333336,5087.490234000001,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,8.234274665308005
2015-03-21,57639.229166666664,5087.490234000001,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,7.136247812331825
2015-03-22,56018.75,5087.490234000001,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,7.395275729301497
2015-03-23,62120.729166666664,5054.52002,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,8.17773574449316
2015-03-24,63643.4375,5088.279785,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,7.1893571481478755
2015-03-25,65806.20833333333,5020.990234000001,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,6.198355399955892
2015-03-26,66809.04166666667,5006.350098,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,6.550206534116736
2015-03-27,63019.458333333336,5034.060059,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,8.682794757982435
2015-03-28,55628.0,5034.060059,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,10.725976576037299
2015-03-29,52279.666666666664,5034.060059,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,11.691120643792253
2015-03-30,58450.395833333336,5083.52002,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,11.628502908961067
2015-03-31,58786.041666666664,5033.640136999999,40840.848298000004,10.0,64307.0,15651778.0,32680632.0,15968411.0,5967792.0,12.204098852168066
2015-04-01,60670.583333333336,5062.220215,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,8.730199229702906
2015-04-02,61685.104166666664,5074.140136999999,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,8.843078930510485
2015-04-03,59836.0,5074.140136999999,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,9.220772064157881
2015-04-04,54658.833333333336,5074.140136999999,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,8.813302355657413
2015-04-05,52637.416666666664,5074.140136999999,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,7.201343243329598
2015-04-06,53073.166666666664,5074.140136999999,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,8.946908231204645
2015-04-07,58351.0625,5151.189941,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.551371236740719
2015-04-08,57327.75,5136.859863000001,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.567327375764664
2015-04-09,54941.0,5208.950195,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.583283514788606
2015-04-10,52832.5625,5240.459961,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.59923965381255
2015-04-11,47495.020833333336,5240.459961,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.615195792836495
2015-04-12,44375.25,5240.459961,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.631151931860439
2015-04-13,49773.541666666664,5254.120117,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.647108070884382
2015-04-14,49626.583333333336,5218.060059,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.663064209908324
2015-04-15,48891.375,5254.350098,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.67902034893227
2015-04-16,48900.9375,5224.490234000001,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.694976487956211
2015-04-17,49071.854166666664,5143.259765999999,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.710932626980155
2015-04-18,44566.1875,5143.259765999999,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.7268887660041
2015-04-19,42656.6875,5143.259765999999,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.742844905028043
2015-04-20,49379.5625,5187.589844,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.758801044051987
2015-04-21,49561.3125,5192.640136999999,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.774757183075929
2015-04-22,49150.520833333336,5211.089844,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.790713322099874
2015-04-23,49156.333333333336,5178.910156,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.806669461123818
2015-04-24,48597.270833333336,5201.450195,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.82262560014776
2015-04-25,43242.770833333336,5201.450195,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.838581739171705
2015-04-26,41112.208333333336,5201.450195,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.854537878195648
2015-04-27,49640.979166666664,5268.910156,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.870494017219592
2015-04-28,51967.25,5173.379883,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.886450156243534
2015-04-29,52562.916666666664,5039.390136999999,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.902406295267479
2015-04-30,52642.208333333336,5046.490234000001,40840.848298000004,10.2,64314.0,15651778.0,32680632.0,15968411.0,5967792.0,10.614412489406165
2015-05-01,44853.0625,5046.490234000001,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,10.578597217102134
2015-05-02,45284.3125,5046.490234000001,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,12.394641486300577
2015-05-03,42343.625,5046.490234000001,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,15.633700339386223
2015-05-04,48577.458333333336,5081.970215,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,16.315073868547895
2015-05-05,48628.5625,4974.069824,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,16.56781350778881
2015-05-06,49298.75,4981.589844,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,13.267220213398387
2015-05-07,49465.354166666664,4967.220215,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,13.158219935810404
2015-05-08,42774.708333333336,5090.390136999999,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,15.049098986231868
2015-05-09,41652.5,5090.390136999999,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,16.38970769929534
2015-05-10,39313.9375,5090.390136999999,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,17.465753912261047
2015-05-11,46338.916666666664,5027.870117,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,20.264381679382854
2015-05-12,47352.5,4974.649902,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,17.772558274918563
2015-05-13,47505.583333333336,4961.859863000001,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,17.10499123111013
2015-05-14,41620.145833333336,5029.310059,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,14.085719706662793
2015-05-15,45059.5625,4993.819824,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,12.190349911490689
2015-05-16,42786.9375,4993.819824,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,13.508531756977629
2015-05-17,39824.3125,4993.819824,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,14.549087589132876
2015-05-18,47115.104166666664,5012.310059,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,14.561676686892294
2015-05-19,49158.229166666664,5117.299805,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,11.263237138086385
2015-05-20,50241.5,5133.299805,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,10.796586709472752
2015-05-21,50423.6875,5146.700195,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,13.06750777123174
2015-05-22,49175.895833333336,5142.890136999999,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,14.725092155053005
2015-05-23,43005.583333333336,5142.890136999999,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,16.58014933875948
2015-05-24,39129.020833333336,5142.890136999999,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,17.100255571133022
2015-05-25,40762.166666666664,5117.169922,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,15.986413224403677
2015-05-26,47575.416666666664,5083.540039,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,15.087341266502973
2015-05-27,48273.583333333336,5182.529785,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,16.28949855339571
2015-05-28,48423.354166666664,5137.830078,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,15.913198848905848
2015-05-29,47896.333333333336,5007.890136999999,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,15.687158813882732
2015-05-30,42194.75,5007.890136999999,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,15.243290836504498
2015-05-31,39464.229166666664,5007.890136999999,40840.848298000004,10.2,64326.0,15651778.0,32680632.0,15968411.0,5967792.0,15.766339426712127
2015-06-01,47063.458333333336,5025.299805,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,14.621652515673732
2015-06-02,48521.0625,5004.459961,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,18.329955780905234
2015-06-03,48647.895833333336,5034.169922,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,18.4407601843057
2015-06-04,49028.208333333336,4987.129883,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,21.14175040431408
2015-06-05,48777.208333333336,4920.740234000001,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,24.041006521533657
2015-06-06,42261.25,4920.740234000001,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,18.562878941950594
2015-06-07,38933.875,4920.740234000001,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,17.91716669980584
2015-06-08,46517.5625,4857.660156,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,16.92755238766515
2015-06-09,47794.416666666664,4850.220215,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,16.03349248605904
2015-06-10,47955.083333333336,4934.910156,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,18.241196420332784
2015-06-11,48611.083333333336,4971.370117,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,23.099438861711175
2015-06-12,47626.125,4901.189941,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,21.674809650003944
2015-06-13,41502.541666666664,4901.189941,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,20.064191201180385
2015-06-14,38581.895833333336,4901.189941,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,19.02222987093454
2015-06-15,46063.229166666664,4815.359863000001,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,17.90449734211444
2015-06-16,47243.645833333336,4839.859863000001,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,17.40398878616282
2015-06-17,47486.208333333336,4790.620117,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,19.08568923932422
2015-06-18,48033.458333333336,4803.47998,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,18.30130750052341
2015-06-19,46811.083333333336,4815.370117,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,17.620717170679526
2015-06-20,41367.541666666664,4815.370117,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,17.85761362625976
2015-06-21,38519.958333333336,4815.370117,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,18.858643801917605
2015-06-22,46743.8125,4998.609863000001,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,16.108488392796623
2015-06-23,47870.75,5057.680176,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,15.99860451137187
2015-06-24,47975.395833333336,5045.350098,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,18.781782578788736
2015-06-25,48410.666666666664,5041.709961,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,22.33051689667546
2015-06-26,48331.854166666664,5059.169922,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,24.202744049466418
2015-06-27,42582.895833333336,5059.169922,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,21.164931384470183
2015-06-28,39782.770833333336,5059.169922,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,22.79152553742268
2015-06-29,47971.166666666664,4869.819824,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,22.944480150010687
2015-06-30,50117.875,4790.200195,40840.848298000004,10.2,64344.0,15651778.0,32680632.0,15968411.0,5967792.0,26.752398107600055
2015-07-01,50850.875,4883.189941,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,29.706444908658973
2015-07-02,51064.229166666664,4835.560059,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,25.97544574275459
2015-07-03,50796.583333333336,4808.220215,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,25.698583574871616
2015-07-04,45166.333333333336,4808.220215,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,24.81652489194919
2015-07-05,41080.041666666664,4808.220215,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,23.033271116937943
2015-07-06,49137.416666666664,4711.540039,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,22.318975905643
2015-07-07,50766.395833333336,4604.640136999999,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,21.374198119151885
2015-07-08,49373.125,4639.02002,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,18.823109973613956
2015-07-09,48981.125,4757.220215,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,18.87919953687659
2015-07-10,48790.291666666664,4903.069824,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,22.344682862858765
2015-07-11,43485.645833333336,4903.069824,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,22.76254957641764
2015-07-12,39891.458333333336,4903.069824,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,20.296343569830817
2015-07-13,44641.625,4998.100098,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,22.03826207525321
2015-07-14,41893.291666666664,5032.470215,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,22.14462269528649
2015-07-15,49024.395833333336,5047.240234000001,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,24.20581961553406
2015-07-16,50630.354166666664,5121.5,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,27.165716428859827
2015-07-17,50166.125,5124.390136999999,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,24.48732424961696
2015-07-18,43873.291666666664,5124.390136999999,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,22.827552315885146
2015-07-19,40124.291666666664,5124.390136999999,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,22.054070071329132
2015-07-20,48416.708333333336,5142.490234000001,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,22.772615118911236
2015-07-21,50277.5625,5106.569824,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,24.743667051653212
2015-07-22,49663.145833333336,5082.569824,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,22.772106568266068
2015-07-23,48969.875,5086.740234000001,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,21.187144747123266
2015-07-24,48235.041666666664,5057.359863000001,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,21.999917348698546
2015-07-25,41883.479166666664,5057.359863000001,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,18.48126109100134
2015-07-26,38738.8125,5057.359863000001,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,16.20613225950971
2015-07-27,45431.604166666664,4927.600098,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,19.150259706163425
2015-07-28,46432.958333333336,4977.319824,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,16.292525752279413
2015-07-29,46283.979166666664,5017.439941,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,16.834276307544744
2015-07-30,45600.854166666664,5046.419922,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,16.884016071023602
2015-07-31,44573.020833333336,5082.609863000001,40840.848298000004,10.1,64363.0,15651778.0,32680632.0,15968411.0,5967792.0,18.08903775873476
2015-08-01,39735.3125,5082.609863000001,40840.848298000004,10.1,64383.0,15651778.0,32680632.0,15968411.0,5967792.0,19.83210412858417
2015-08-02,37433.145833333336,5082.609863000001,40840.848298000004,10.1,64383.0,15651778.0,32680632.0,15968411.0,5967792.0,22.512057876572367
2015-08-03,43279.729166666664,5120.52002,40840.848298000004,10.1,64383.0,15651778.0,32680632.0,15968411.0,5967792.0,25.97275764235805
